Epoch,Training Loss,Training Accuracy,Validation Accuracy,Validation Loss
1,0.46711274370169026,47.752808988764045,,
2,0.29539309040858197,69.54253611556982,,
3,0.245655367962825,74.43820224719101,,
4,0.2151341810822487,76.04333868378812,,
5,0.19845962801422828,78.1701444622793,,
6,0.19137314468240127,78.892455858748,,
7,0.17621266268766844,80.97913322632424,,
8,0.1709174488026362,81.17977528089888,,
9,0.1552733572629782,82.8250401284109,,
10,0.15362120954654154,82.8250401284109,,
10,0.15362120954654154,82.8250401284109,31.88976377952756,0.841705821454525
11,0.14021530045339695,84.63081861958266,,
12,0.13361398135431302,85.19261637239165,,
13,0.12897769657847208,86.31621187800963,,
14,0.12880126897914287,86.31621187800963,,
15,0.12547403822342554,86.19582664526484,,
16,0.12698940784694293,86.71749598715891,,
17,0.11780959425064233,87.11878009630819,,
18,0.1210027693842466,86.5569823434992,,
19,0.11468939889126863,87.68057784911717,,
20,0.11556975505290887,87.64044943820225,,
20,0.11556975505290887,87.64044943820225,74.80314960629921,0.38607453741133213
21,0.09876015304754941,89.60674157303372,,
22,0.09991166797968057,89.446227929374,,
23,0.09467535594908091,90.85072231139647,,
24,0.09912385013049994,89.60674157303372,,
25,0.0969761054103191,89.68699839486356,,
26,0.09276708614272185,90.81059390048154,,
27,0.09143383681583099,90.52969502407706,,
28,0.09470794942134465,89.96789727126806,,
29,0.08941849848876397,90.48956661316213,,
30,0.09374980638042474,90.24879614767255,,
30,0.09374980638042474,90.24879614767255,20.866141732283463,2.0634235739707947
31,0.0885884189643921,90.85072231139647,,
32,0.08154937870896016,91.41252006420547,,
33,0.08167398336510627,92.1749598715891,,
34,0.07707887185880771,92.57624398073835,,
35,0.07952275275228879,91.37239165329053,,
36,0.07756844041152643,92.3354735152488,,
37,0.0763753339027365,92.25521669341894,,
38,0.07395344292028593,92.97752808988764,,
39,0.07438115811405274,92.29534510433388,,
40,0.0711786094097755,92.73675762439807,,
40,0.0711786094097755,92.73675762439807,85.8267716535433,0.12777027394622564
41,0.07991402538923117,92.1749598715891,,
42,0.07830054028771627,92.41573033707866,,
43,0.07125777500466658,92.93739967897271,,
44,0.06627993672513045,93.41894060995185,,
45,0.06894122329182349,93.82022471910112,,
46,0.07109062144389519,92.97752808988764,,
47,0.06511279646880351,93.17817014446229,,
48,0.06605167842159669,93.37881219903691,,
49,0.0710861868201158,92.81701444622793,,
50,0.06509437923056957,94.34189406099517,,
50,0.06509437923056957,94.34189406099517,78.34645669291339,0.19539939751848578
51,0.06658281277244289,93.7800963081862,,
52,0.06867308391687962,93.01765650080257,,
53,0.06264158483976737,93.90048154093098,,
54,0.06029220367184816,94.0609951845907,,
55,0.0632236581056928,93.4991974317817,,
56,0.06370763910504487,93.94060995184591,,
57,0.06329168290950549,93.86035313001605,,
58,0.06179205077485396,94.34189406099517,,
59,0.060442083061505586,94.26163723916532,,
60,0.060933204439397044,94.5024077046549,,
60,0.060933204439397044,94.5024077046549,78.74015748031496,0.1846691630780697
61,0.05947672763170722,94.22150882825039,,
62,0.062298151497275404,93.90048154093098,,
63,0.056792258810347475,94.46227929373997,,
64,0.05929116608622747,94.34189406099517,,
65,0.06073054298758507,94.58266452648475,,
66,0.06014084617774456,94.82343499197432,,
67,0.06366953535530812,93.53932584269663,,
68,0.05937224736389441,94.30176565008026,,
69,0.06128587595258768,94.14125200642054,,
70,0.06427216995507479,93.73996789727127,,
70,0.06427216995507479,93.73996789727127,85.03937007874016,0.13666415447369218
71,0.05692891208216166,94.30176565008026,,
72,0.06128259791204563,94.22150882825039,,
73,0.05727535019366023,95.06420545746388,,
74,0.06062859953500521,94.5024077046549,,
75,0.060635483083434596,94.3820224719101,,
76,0.05860828222611394,94.10112359550563,,
77,0.05899994945726716,94.02086677367576,,
78,0.05665770727090347,94.78330658105939,,
79,0.056576503440737724,94.46227929373997,,
80,0.05790863269701218,94.34189406099517,,
80,0.05790863269701218,94.34189406099517,83.07086614173228,0.14914044132456183
81,0.06044886706587978,94.62279293739968,,
82,0.0593794338667813,94.14125200642054,,
83,0.058381919701321006,94.86356340288926,,
84,0.06412319082002609,94.26163723916532,,
85,0.06395141792316468,93.7800963081862,,
86,0.057700675959961534,94.34189406099517,,
87,0.05686168031146129,94.70304975922953,,
88,0.06199931260198355,94.46227929373997,,
89,0.0598962503986863,93.73996789727127,,
90,0.058307720754200064,94.3820224719101,,
90,0.058307720754200064,94.3820224719101,85.8267716535433,0.13060406083241105
91,0.05988171263239705,94.14125200642054,,
92,0.05946253137424206,94.30176565008026,,
93,0.05878477325089849,94.5024077046549,,
94,0.05932696758267971,94.58266452648475,,
95,0.05732070352547826,94.42215088282504,,
96,0.05561076449707915,95.46548956661316,,
97,0.06116907406025208,94.42215088282504,,
98,0.053361120991981946,94.70304975922953,,
99,0.06020354653875797,94.3820224719101,,
100,0.05431421263477741,95.06420545746388,,
100,0.05431421263477741,95.06420545746388,84.25196850393701,0.14564554067328572
101,0.06302692921450123,94.14125200642054,,
102,0.06197121636703228,93.82022471910112,,
103,0.06081948011444929,93.90048154093098,,
104,0.056990908876730084,94.82343499197432,,
105,0.05523888914822004,94.78330658105939,,
106,0.0614716599528224,94.46227929373997,,
107,0.05479633166956214,94.82343499197432,,
108,0.0541657673386045,94.66292134831461,,
109,0.055977723823908046,95.2247191011236,,
110,0.05653084551867766,95.02407704654897,,
110,0.05653084551867766,95.02407704654897,83.46456692913385,0.1400129534304142
111,0.05705901832343676,94.78330658105939,,
112,0.05698197143964279,94.66292134831461,,
113,0.05393568175629927,95.26484751203851,,
114,0.06287690777427112,94.02086677367576,,
115,0.06045768467279581,94.46227929373997,,
116,0.05636924489711722,94.58266452648475,,
117,0.05629541437165477,94.46227929373997,,
118,0.05911578770535879,94.58266452648475,,
119,0.0575479132672533,94.62279293739968,,
120,0.05979485929203339,94.46227929373997,,
120,0.05979485929203339,94.46227929373997,84.25196850393701,0.1401574811898172
121,0.05817088159995201,94.14125200642054,,
122,0.058211806433227584,94.14125200642054,,
123,0.06172505367356233,94.5024077046549,,
124,0.058101744044763155,94.54253611556982,,
125,0.0597798055013976,94.70304975922953,,
126,0.06111240012045854,94.58266452648475,,
127,0.0544187072186898,94.58266452648475,,
128,0.06155402170350918,94.26163723916532,,
129,0.059095389066407315,94.5024077046549,,
130,0.05918092860911901,94.82343499197432,,
130,0.05918092860911901,94.82343499197432,86.61417322834646,0.13228516187518835
131,0.059267147730749384,94.18138041733548,,
132,0.055999050716845654,95.2247191011236,,
133,0.056367123511452705,94.74317817014446,,
134,0.059233472539255254,94.22150882825039,,
135,0.06306657472100013,94.22150882825039,,
136,0.05501151797719873,94.70304975922953,,
137,0.057085132178587794,94.82343499197432,,
138,0.058270696323747054,95.46548956661316,,
139,0.05396069078825605,95.06420545746388,,
140,0.05944757134868549,94.10112359550563,,
140,0.05944757134868549,94.10112359550563,83.07086614173228,0.1459604068659246
141,0.06422387192455623,94.02086677367576,,
142,0.0634200940004144,93.82022471910112,,
143,0.05768372237873383,94.98394863563404,,
144,0.05641355286710537,94.86356340288926,,
145,0.060709009591776594,94.34189406099517,,
146,0.05489605796547272,94.74317817014446,,
147,0.05658746477312002,94.9438202247191,,
148,0.056944687803013205,94.5024077046549,,
149,0.057238149241759226,94.5024077046549,,
150,0.05935301712881296,94.58266452648475,,
150,0.05935301712881296,94.58266452648475,85.8267716535433,0.13243788527324796
