Epoch,Training Loss,Training Accuracy,Validation Accuracy,Validation Loss
1,0.631312723343189,19.662921348314608,,
2,0.5103792009445337,46.66934189406099,,
3,0.434252951389704,63.16211878009631,,
4,0.38425094997271514,70.38523274478331,,
5,0.3460889133887413,74.15730337078652,,
6,0.31256404289832485,76.84590690208668,,
7,0.28923956132852113,77.64847512038523,,
8,0.2755532293365552,77.56821829855538,,
9,0.25840242283466536,78.77207062600321,,
10,0.24037466293726212,79.85553772070627,,
10,0.24037466293726212,79.85553772070627,70.86614173228347,0.2817322760820389
11,0.22791784753402075,79.69502407704655,,
12,0.21925428891793275,80.73836276083468,,
13,0.21343487290999827,81.74157303370787,,
14,0.21068172118602654,81.42054574638844,,
15,0.20479674751941973,80.65810593900483,,
16,0.19432160200980994,82.6645264847512,,
17,0.19514617008658555,81.82182985553771,,
18,0.18997657117553246,83.30658105939006,,
19,0.18654100004679117,82.62439807383628,,
20,0.18105092768867811,82.98555377207063,,
20,0.18105092768867811,82.98555377207063,81.10236220472441,0.18029955122619867
21,0.17754941471876243,84.2295345104334,,
22,0.1715275417917814,84.34991974317818,,
23,0.16969120569336107,84.1091492776886,,
24,0.16811723711016852,84.14927768860353,,
25,0.16627482563639298,84.8314606741573,,
26,0.1600440385249945,84.71107544141252,,
27,0.16313449474863517,84.75120385232745,,
28,0.15893058746288985,85.19261637239165,,
29,0.15959938137959212,85.39325842696628,,
30,0.15486170045840433,86.03531300160515,,
30,0.15486170045840433,86.03531300160515,77.16535433070865,0.20588500704616308
31,0.15026804088399962,86.4365971107544,,
32,0.14806071038429552,86.79775280898876,,
33,0.1520295487000392,86.4365971107544,,
34,0.1476176798534699,86.03531300160515,,
35,0.14733562971919012,85.75441412520064,,
36,0.14902731126699692,86.75762439807384,,
37,0.1487086180310983,86.03531300160515,,
38,0.14416892043290994,87.31942215088283,,
39,0.14906574823917487,86.47672552166934,,
40,0.14272767486862648,86.47672552166934,,
40,0.14272767486862648,86.47672552166934,79.92125984251969,0.19380666874349117
41,0.14392228902150422,86.95826645264847,,
42,0.14407899335790902,86.79775280898876,,
43,0.13945471610014254,87.2792937399679,,
44,0.13823539133255297,87.31942215088283,,
45,0.1394414416490457,87.19903691813803,,
46,0.14190994871732515,86.87800963081862,,
47,0.13911582319400248,87.23916532905297,,
48,0.1393893118470143,87.39967897271268,,
49,0.1377634445253091,87.39967897271268,,
50,0.13597937339009383,87.35955056179775,,
50,0.13597937339009383,87.35955056179775,82.67716535433071,0.17210054770112038
51,0.13412045964445823,87.39967897271268,,
52,0.13387517707470137,87.56019261637239,,
53,0.13137761981059343,88.24237560192616,,
54,0.136163057329563,87.88121990369181,,
55,0.13601300244530043,87.39967897271268,,
56,0.1357731529726432,87.64044943820225,,
57,0.13524024685223898,87.39967897271268,,
58,0.13228549789159727,88.64365971107544,,
59,0.1368653722680532,87.1589085072231,,
60,0.13326064162911513,87.8410914927769,,
60,0.13326064162911513,87.8410914927769,84.25196850393701,0.1621154583990574
61,0.13080313429236412,88.20224719101124,,
62,0.131009373240746,88.48314606741573,,
63,0.1350835251311461,87.47993579454254,,
64,0.12904211926536682,88.28250401284109,,
65,0.1343503327896962,87.23916532905297,,
66,0.13483326137065887,86.9983948635634,,
67,0.132184400390356,87.96147672552166,,
68,0.13346393253558722,88.08186195826644,,
69,0.13528164237355575,87.76083467094703,,
70,0.13504762021012795,87.11878009630819,,
70,0.13504762021012795,87.11878009630819,83.07086614173228,0.16579304728657007
71,0.1353832020973548,87.1589085072231,,
72,0.13520147498601523,87.8410914927769,,
73,0.13674188090058473,87.47993579454254,,
74,0.13073591114236757,88.12199036918138,,
75,0.1384941307015908,87.8410914927769,,
76,0.13201090741233948,87.96147672552166,,
77,0.13337514807398504,87.76083467094703,,
78,0.13161403437455496,88.04173354735153,,
79,0.13280665158079222,88.04173354735153,,
80,0.13400677429177824,87.76083467094703,,
80,0.13400677429177824,87.76083467094703,84.25196850393701,0.1543115610256791
81,0.13193354555047476,87.88121990369181,,
82,0.13050824967332375,88.12199036918138,,
83,0.12862746570354852,88.884430176565,,
84,0.12835298707851997,88.5634028892456,,
85,0.13186939299488679,88.24237560192616,,
86,0.13461676259071398,87.7207062600321,,
87,0.13436868882332093,87.35955056179775,,
88,0.1329928905918048,87.92134831460675,,
89,0.13220390161642662,88.0016051364366,,
90,0.129791587495651,88.1621187800963,,
90,0.129791587495651,88.1621187800963,83.07086614173228,0.16557247377932072
91,0.13088054859485382,88.60353130016051,,
92,0.13386712022698843,87.8410914927769,,
93,0.12858773882572466,87.96147672552166,,
94,0.1302331431935995,88.7239165329053,,
95,0.12647951050446585,88.84430176565007,,
96,0.13681848528675544,87.60032102728732,,
97,0.131635420024395,88.1621187800963,,
98,0.1318399309156797,87.7207062600321,,
99,0.12694437266924444,88.4430176565008,,
100,0.12749609336830103,88.52327447833066,,
100,0.12749609336830103,88.52327447833066,84.64566929133859,0.15603790245950222
101,0.1361318191465659,88.20224719101124,,
102,0.1326183346219552,88.1621187800963,,
103,0.1307882035198884,87.8410914927769,,
104,0.13335886540321204,87.64044943820225,,
105,0.1293646634962314,88.1621187800963,,
106,0.1287670092513928,89.20545746388443,,
107,0.13086776215678605,88.28250401284109,,
108,0.13060271739959717,87.47993579454254,,
109,0.13334684083477044,87.8410914927769,,
110,0.12843631341671333,88.68378812199037,,
110,0.12843631341671333,88.68378812199037,84.64566929133859,0.15415565390139818
111,0.12794188706156534,89.1653290529695,,
112,0.12951218365476683,87.88121990369181,,
113,0.13262436806391448,88.48314606741573,,
114,0.13072382840208518,87.64044943820225,,
115,0.13159327829877535,88.52327447833066,,
116,0.13453735411167145,86.87800963081862,,
117,0.13060627629359564,87.76083467094703,,
118,0.13173168868972704,87.96147672552166,,
119,0.12586240441753313,88.60353130016051,,
120,0.1261885019067006,87.92134831460675,,
120,0.1261885019067006,87.92134831460675,84.25196850393701,0.1597275836393237
121,0.1307493956425251,88.20224719101124,,
122,0.1334619143834481,87.43980738362761,,
123,0.13241924632054108,88.20224719101124,,
124,0.13160576002720076,87.60032102728732,,
125,0.12858810724738318,88.32263242375602,,
126,0.1313442840025975,87.39967897271268,,
127,0.12930179234498587,87.56019261637239,,
128,0.12632896015659356,88.84430176565007,,
129,0.13546549719877732,87.43980738362761,,
130,0.13020484120799944,88.48314606741573,,
130,0.13020484120799944,88.48314606741573,83.46456692913385,0.1598829347640276
131,0.13201373777328393,88.08186195826644,,
132,0.12784005911686483,87.7207062600321,,
133,0.13548622901240984,87.11878009630819,,
134,0.13017364581808066,88.12199036918138,,
135,0.13159704609559134,88.20224719101124,,
136,0.1306763864480532,88.20224719101124,,
137,0.13366102006955025,87.35955056179775,,
138,0.13217769247981218,87.31942215088283,,
139,0.12978030359133697,88.48314606741573,,
140,0.13122870496068245,88.84430176565007,,
140,0.13122870496068245,88.84430176565007,83.46456692913385,0.15731795597821474
141,0.13439866785819715,87.68057784911717,,
142,0.12728143903689507,88.28250401284109,,
143,0.1293004770309497,88.64365971107544,,
144,0.1302361148290145,88.0016051364366,,
145,0.12711671405495742,88.84430176565007,,
146,0.13054671864479017,88.32263242375602,,
147,0.13035134751445207,88.48314606741573,,
148,0.13051478965924337,88.08186195826644,,
149,0.13014458759855002,87.88121990369181,,
150,0.12742277984626782,88.20224719101124,,
150,0.12742277984626782,88.20224719101124,85.03937007874016,0.15261633694171906
