Epoch,Training Loss,Training Accuracy,Validation Accuracy,Validation Loss
1,0.5235442123734034,33.46709470304976,,
2,0.393360021404731,51.40449438202247,,
3,0.32377548630420977,62.64044943820225,,
4,0.28445938649850017,68.09791332263242,,
5,0.26597019600180477,69.58266452648475,,
6,0.24695681422375715,71.34831460674157,,
7,0.23332458161390746,74.51845906902086,,
8,0.22423729367363146,75.40128410914929,,
9,0.22248411522461817,75.68218298555377,,
10,0.2217567672427648,74.83948635634029,,
10,0.2217567672427648,74.83948635634029,65.74803149606299,0.2458989848382771
11,0.19682662485119623,78.13001605136436,,
12,0.19500317863928965,78.37078651685393,,
13,0.19610089985414958,77.44783306581058,,
14,0.18610749923839018,79.93579454253612,,
15,0.19967482401392397,78.45104333868379,,
16,0.18132059402668324,79.81540930979133,,
17,0.18179409148601386,79.7752808988764,,
18,0.17220677010332927,80.13643659711074,,
19,0.1779205949547199,79.73515248796149,,
20,0.17040275562650117,81.34028892455859,,
20,0.17040275562650117,81.34028892455859,74.01574803149606,0.190125162480399
21,0.15983126904719916,82.02247191011236,,
22,0.16544265257051358,81.13964686998395,,
23,0.15583046831381628,82.9454253611557,,
24,0.15617592766498908,81.78170144462278,,
25,0.15850816956028724,82.10272873194222,,
26,0.1648967842069956,81.46067415730337,,
27,0.1543160909309219,82.90529695024077,,
28,0.16222964294063738,81.62118780096309,,
29,0.14843403629194468,83.34670947030499,,
30,0.14298259591062865,83.78812199036918,,
30,0.14298259591062865,83.78812199036918,80.31496062992126,0.16526557761244476
31,0.14885610948579434,83.18619582664526,,
32,0.14998157759411976,84.1091492776886,,
33,0.14889348718600395,83.90850722311396,,
34,0.14619014125603896,83.74799357945425,,
35,0.1509669927927928,83.42696629213484,,
36,0.14004998408162442,84.14927768860353,,
37,0.1341467902350884,84.9518459069021,,
38,0.14641540273068807,83.90850722311396,,
39,0.14068121229035732,83.90850722311396,,
40,0.13652846303123695,86.23595505617978,,
40,0.13652846303123695,86.23595505617978,81.49606299212599,0.1411853329045698
41,0.14041561112763026,83.98876404494382,,
42,0.13441988083127981,85.8346709470305,,
43,0.12443382106721401,86.07544141252006,,
44,0.13265730574344978,85.35313001605135,,
45,0.1369118582791625,85.19261637239165,,
46,0.12975479815250787,86.51685393258427,,
47,0.13064482406927988,85.553772070626,,
48,0.12805740777641916,86.15569823434993,,
49,0.12628122081215948,87.07865168539325,,
50,0.13476750283287123,84.99197431781701,,
50,0.13476750283287123,84.99197431781701,84.25196850393701,0.13650210917694494
