Epoch,Good_layer,Ditch,Crater,Waves
10,87.01,81.89,89.37,100.0
20,92.52,93.7,92.13,100.0
30,87.01,94.49,91.34,98.82
40,89.37,94.49,89.37,98.82
50,90.16,93.7,90.16,99.21
60,90.16,94.49,93.31,99.61
70,90.16,95.28,88.98,99.61
80,90.94,94.88,91.34,99.61
90,89.76,92.91,90.94,99.61
100,90.94,95.67,91.34,98.82
110,90.94,95.67,91.73,98.82
120,89.76,94.49,92.91,99.21
130,90.55,94.88,92.52,99.61
140,88.98,95.28,87.4,100.0
150,90.55,94.09,89.76,99.61
