Epoch,Training Loss,Training Accuracy,Validation Accuracy,Validation Loss
1,0.6033508051664401,28.370786516853936,,
2,0.49768547560924137,51.96629213483146,,
3,0.4200479976641826,65.00802568218299,,
4,0.37146172920862836,71.42857142857143,,
5,0.33597506773777497,75.28089887640449,,
6,0.3065982982516289,77.92937399678974,,
7,0.2856591068781339,77.80898876404494,,
8,0.26665717439773756,78.69181380417335,,
9,0.25296590954829484,79.17335473515249,,
10,0.23610701450170615,79.65489566613162,,
10,0.23610701450170615,79.65489566613162,79.92125984251969,0.22355367243289948
11,0.22387153043960914,80.6179775280899,,
12,0.21484376050722906,81.62118780096309,,
13,0.20709030826886496,82.02247191011236,,
14,0.20271862794955572,83.10593900481541,,
15,0.19965387183504227,82.14285714285714,,
16,0.19660159448782602,82.54414125200643,,
17,0.19504483913381895,81.86195826645265,,
18,0.18868420244409487,82.98555377207063,,
19,0.1786709010410003,83.06581059390048,,
20,0.17687600153761032,83.86837881219904,,
20,0.17687600153761032,83.86837881219904,79.52755905511812,0.21650621946901083
21,0.17062905707802528,84.8314606741573,,
22,0.16864442366820115,85.2728731942215,,
23,0.1671983492680085,85.43338683788122,,
24,0.16597910588368392,84.51043338683787,,
25,0.16407282755543023,84.71107544141252,,
26,0.16073099858103654,85.87479935794543,,
27,0.1552359232535729,85.91492776886035,,
28,0.15637542336032942,85.79454253611557,,
29,0.15842124657371107,85.47351524879615,,
30,0.15371953056026727,85.87479935794543,,
30,0.15371953056026727,85.87479935794543,81.10236220472441,0.17645676620304585
31,0.14713382539458764,86.71749598715891,,
32,0.15259907270471254,87.03852327447834,,
33,0.1483948053075717,86.67736757624398,,
34,0.14753528560201326,86.5569823434992,,
35,0.14545383161077133,86.71749598715891,,
36,0.14537094734036005,86.2760834670947,,
37,0.1391849086070672,87.7207062600321,,
38,0.14151621523957986,87.47993579454254,,
39,0.14143082757408804,87.19903691813803,,
40,0.1447176336286924,86.91813804173356,,
40,0.1447176336286924,86.91813804173356,82.67716535433071,0.17270725034177303
41,0.13693534430020896,88.1621187800963,,
42,0.13640421342391235,87.76083467094703,,
43,0.13537673633068037,87.76083467094703,,
44,0.13693053122514334,87.68057784911717,,
45,0.13282781428633592,88.4430176565008,,
46,0.13797515774002442,87.35955056179775,,
47,0.13565400366981825,88.08186195826644,,
48,0.13300281648452467,88.28250401284109,,
49,0.13289361494856003,88.20224719101124,,
50,0.13081178651788297,88.64365971107544,,
50,0.13081178651788297,88.64365971107544,83.07086614173228,0.15557163581252098
51,0.13708016448296034,87.64044943820225,,
52,0.13325917376921728,87.96147672552166,,
53,0.1283105605114729,88.76404494382022,,
54,0.13469951275067452,87.96147672552166,,
55,0.13822090482482544,87.2792937399679,,
56,0.12979533122136042,88.28250401284109,,
57,0.133676039484831,88.64365971107544,,
58,0.13259466173939216,88.04173354735153,,
59,0.13331259070680693,87.88121990369181,,
60,0.13072258768937525,88.48314606741573,,
60,0.13072258768937525,88.48314606741573,82.67716535433071,0.17393322847783566
61,0.13024487919532335,88.48314606741573,,
62,0.1311704145792203,88.80417335473516,,
63,0.13094653437534967,88.52327447833066,,
64,0.1242357506774939,89.00481540930978,,
65,0.13384020233001465,87.7207062600321,,
66,0.12529577964391464,89.36597110754414,,
67,0.12847369899734473,88.28250401284109,,
68,0.1328330208093692,88.52327447833066,,
69,0.12758928260360008,88.76404494382022,,
70,0.13393624088703057,88.36276083467095,,
70,0.13393624088703057,88.36276083467095,81.88976377952756,0.16490126866847277
71,0.12806942141973054,89.32584269662921,,
72,0.12839311533249342,89.12520064205457,,
73,0.12434423571595779,89.32584269662921,,
74,0.12834457518198553,88.24237560192616,,
75,0.12895425638327232,89.36597110754414,,
76,0.1284331250935793,89.04494382022472,,
77,0.13270599963382268,87.76083467094703,,
78,0.1284397324690452,89.04494382022472,,
79,0.12989413375273728,88.52327447833066,,
80,0.12800184054634509,88.64365971107544,,
80,0.12800184054634509,88.64365971107544,83.46456692913385,0.15852395072579384
81,0.12597801125584504,88.84430176565007,,
82,0.12408539948937221,89.24558587479936,,
83,0.1270754799628869,88.36276083467095,,
84,0.12979689412392104,89.04494382022472,,
85,0.1293662469356488,88.32263242375602,,
86,0.12492024220335178,88.92455858747994,,
87,0.12563508983032826,89.1653290529695,,
88,0.13390133959742692,88.08186195826644,,
89,0.12982449479974234,88.60353130016051,,
90,0.12919784499666628,88.7239165329053,,
90,0.12919784499666628,88.7239165329053,83.85826771653542,0.16093908622860909
91,0.12397197863230339,89.12520064205457,,
92,0.12617338639803422,88.7239165329053,,
93,0.12464387504718243,88.7239165329053,,
94,0.12634570867969439,88.52327447833066,,
95,0.13101354881356925,88.04173354735153,,
96,0.12611447226924774,88.40288924558587,,
97,0.13137146763694593,87.60032102728732,,
98,0.12740026691403145,88.28250401284109,,
99,0.12935328531341675,88.64365971107544,,
100,0.13045131004391572,88.04173354735153,,
100,0.13045131004391572,88.04173354735153,80.70866141732283,0.17593699134886265
101,0.12896470907024848,89.12520064205457,,
102,0.13091164578994116,88.08186195826644,,
103,0.12388048960994451,89.32584269662921,,
104,0.12752648060902572,88.884430176565,,
105,0.12727663446313295,89.24558587479936,,
106,0.12778296732367614,88.24237560192616,,
107,0.12677720609383705,88.76404494382022,,
108,0.1282320942443151,88.7239165329053,,
109,0.1281477491825055,89.12520064205457,,
110,0.1251037562600313,88.92455858747994,,
110,0.1251037562600313,88.92455858747994,80.70866141732283,0.1699505252763629
111,0.13431447343184397,87.92134831460675,,
112,0.12467623110382985,89.12520064205457,,
113,0.12509883997532037,89.00481540930978,,
114,0.12633039066806817,89.76725521669341,,
115,0.12325892138939637,89.20545746388443,,
116,0.13188113692479256,88.04173354735153,,
117,0.12757957678956863,88.884430176565,,
118,0.12470796809364589,88.68378812199037,,
119,0.1303909280552314,88.7239165329053,,
120,0.12544637259382468,88.68378812199037,,
120,0.12544637259382468,88.68378812199037,82.28346456692913,0.15926796104758978
121,0.12933219883304375,88.5634028892456,,
122,0.1243202788516497,88.884430176565,,
123,0.1276794555477607,88.5634028892456,,
124,0.12691274056067833,88.7239165329053,,
125,0.12477304222874153,89.04494382022472,,
126,0.13138678803657874,88.08186195826644,,
127,0.12761186273434225,88.28250401284109,,
128,0.12693843914148134,88.68378812199037,,
129,0.127334231367478,88.84430176565007,,
130,0.12555618163866875,89.04494382022472,,
130,0.12555618163866875,89.04494382022472,82.28346456692913,0.162867802195251
131,0.12585209290950727,88.1621187800963,,
132,0.12282650382855,89.32584269662921,,
133,0.12320953779495679,89.36597110754414,,
134,0.1275726567285183,88.80417335473516,,
135,0.13015093119480672,87.8410914927769,,
136,0.1291545783288968,88.32263242375602,,
137,0.12943300475867894,88.64365971107544,,
138,0.1287886937841391,88.92455858747994,,
139,0.13303051201196817,87.64044943820225,,
140,0.1269939019320867,88.60353130016051,,
140,0.1269939019320867,88.60353130016051,82.67716535433071,0.1640969943255186
141,0.129035968429003,89.04494382022472,,
142,0.1287664268643428,88.28250401284109,,
143,0.1287186703620813,88.52327447833066,,
144,0.12921822376740286,88.80417335473516,,
145,0.12573599280455175,88.48314606741573,,
146,0.12871251742427164,88.20224719101124,,
147,0.13112697320488784,88.20224719101124,,
148,0.12610821664715424,89.40609951845907,,
149,0.130986909644726,88.24237560192616,,
150,0.1263971540790338,88.92455858747994,,
150,0.1263971540790338,88.92455858747994,82.67716535433071,0.16270603705197573
