Epoch,Good_layer,Ditch,Crater,Waves
10,87.01,93.7,86.22,100.0
20,90.94,93.7,90.94,99.61
30,92.13,90.94,93.31,99.21
40,91.34,94.49,92.13,100.0
50,91.73,94.88,92.13,100.0
60,92.91,96.06,92.52,100.0
70,90.55,94.49,91.34,100.0
80,90.94,94.09,92.52,99.61
90,90.16,94.09,91.73,99.61
100,90.55,95.67,91.34,100.0
110,91.34,94.49,93.31,99.61
120,92.13,96.85,90.94,100.0
130,90.16,94.49,92.13,99.21
140,90.94,95.67,92.91,100.0
150,92.91,95.28,92.91,100.0
