Epoch,Good_layer,Ditch,Crater,Waves
10,85.04,92.91,88.19,98.82
20,88.98,94.49,91.34,100.0
30,89.76,92.52,89.76,98.43
40,86.22,92.13,88.19,99.21
50,87.01,93.7,88.58,100.0
60,90.55,94.88,90.16,99.61
70,88.98,93.31,88.98,99.61
80,88.58,92.91,90.55,98.82
90,87.4,93.7,90.55,98.43
100,89.37,93.7,89.37,99.21
110,90.16,93.31,91.73,99.61
120,90.16,95.67,89.76,100.0
130,91.34,95.67,92.91,99.21
140,90.94,93.7,92.91,99.21
150,90.16,96.46,89.76,99.61
