Epoch,Good_layer,Ditch,Crater,Waves
10,79.53,77.56,87.01,99.21
20,88.19,92.91,89.76,98.82
30,89.76,94.88,88.19,99.61
40,88.98,92.52,88.58,100.0
50,89.37,94.49,90.55,99.61
60,89.76,94.49,89.76,100.0
70,90.94,95.28,90.16,100.0
80,90.55,92.91,89.76,100.0
90,89.37,94.09,90.16,99.61
100,90.55,95.28,89.37,99.61
110,90.55,94.88,90.94,99.21
120,90.94,94.88,89.37,99.61
130,90.55,94.49,91.34,100.0
140,91.34,93.31,89.37,99.61
150,89.76,94.88,89.37,100.0
