Epoch,Training Loss,Training Accuracy,Validation Accuracy,Validation Loss
1,0.4554692827738248,49.87961476725521,,
2,0.28730192818702793,70.18459069020867,,
3,0.23079762263939932,75.68218298555377,,
4,0.198986164556864,78.29052969502408,,
5,0.18782261453377894,80.13643659711074,,
6,0.17709617268962738,80.21669341894061,,
7,0.16073802543374208,82.02247191011236,,
8,0.15491792659919995,83.82825040128411,,
9,0.1591063405458744,83.22632423756019,,
10,0.15364493830845907,82.5040128410915,,
10,0.15364493830845907,82.5040128410915,12.598425196850393,2.3001157492399216
11,0.12990171280808938,86.115569823435,,
12,0.1232311850748001,87.64044943820225,,
13,0.1275239522353961,86.71749598715891,,
14,0.1248306184529494,86.35634028892456,,
15,0.11667631007730961,87.56019261637239,,
16,0.10944145273130673,88.1621187800963,,
17,0.11701048901065803,87.8410914927769,,
18,0.10676067690245616,88.4430176565008,,
19,0.10575176851871686,88.76404494382022,,
20,0.10836781308245964,88.36276083467095,,
20,0.10836781308245964,88.36276083467095,13.779527559055119,1.9319317787885666
21,0.10377455860949479,89.36597110754414,,
22,0.09385601304567014,90.69020866773675,,
23,0.09300359579710624,90.12841091492777,,
24,0.09756066330159321,89.36597110754414,,
25,0.08814830906116046,91.05136436597111,,
26,0.08389718362536186,91.73354735152488,,
27,0.08922369279062901,91.01123595505618,,
28,0.08670576573468936,90.48956661316213,,
29,0.07995293470911491,91.53290529695025,,
30,0.08130896074745135,91.37239165329053,,
30,0.08130896074745135,91.37239165329053,81.88976377952756,0.21241828333586454
31,0.07428820254519963,92.37560192616372,,
32,0.07979292685213761,91.77367576243981,,
33,0.07497986272359505,92.21508828250401,,
34,0.07844089105343208,91.93418940609952,,
35,0.07538585973760256,92.29534510433388,,
36,0.06529397581918882,93.98073836276083,,
37,0.06943142277976641,93.13804173354735,,
38,0.0710618363884397,92.776886035313,,
39,0.07545159410876341,92.01444622792937,,
40,0.06990352781632772,92.97752808988764,,
40,0.06990352781632772,92.97752808988764,88.18897637795276,0.13742037490010262
41,0.06670168011138837,93.69983948635634,,
42,0.06335399815669426,93.98073836276083,,
43,0.06434475456197293,92.85714285714286,,
44,0.06603140906932262,93.4991974317817,,
45,0.06354253502705923,93.41894060995185,,
46,0.06585670639880192,93.21829855537722,,
47,0.06525754966796973,93.57945425361156,,
48,0.060311340631391756,94.0609951845907,,
49,0.060321116079695716,94.42215088282504,,
50,0.06092688047255461,93.65971107544141,,
50,0.06092688047255461,93.65971107544141,87.79527559055119,0.1367910671979189
51,0.06453284790787177,93.65971107544141,,
52,0.06044009473556892,94.26163723916532,,
53,0.05923217609047125,94.42215088282504,,
54,0.059883419842196584,94.10112359550563,,
55,0.05515519621519324,95.34510433386838,,
56,0.06309564225375652,93.90048154093098,,
57,0.062151053621887394,93.69983948635634,,
58,0.06259841151917592,94.46227929373997,,
59,0.05984374810344516,94.54253611556982,,
60,0.05758791502851706,94.10112359550563,,
60,0.05758791502851706,94.10112359550563,80.31496062992126,0.19869558606296778
61,0.06186938973573538,94.62279293739968,,
62,0.057324773154388636,94.62279293739968,,
63,0.0568419292043799,94.78330658105939,,
64,0.0549834313778541,94.34189406099517,,
65,0.06171844841148227,94.26163723916532,,
66,0.06193638892653279,94.02086677367576,,
67,0.05995467869946972,94.14125200642054,,
68,0.05662356730168446,94.82343499197432,,
69,0.05881047796887847,94.34189406099517,,
70,0.05787582585635858,94.66292134831461,,
70,0.05787582585635858,94.66292134831461,79.92125984251969,0.17811564775183797
71,0.05704349257911627,94.26163723916532,,
72,0.059796698725758456,94.5024077046549,,
73,0.05298062967948425,94.46227929373997,,
74,0.05612749999198012,94.98394863563404,,
75,0.056034405572483174,94.82343499197432,,
76,0.059171762257718884,94.30176565008026,,
77,0.055932631787772365,94.5024077046549,,
78,0.052042352608763255,95.2247191011236,,
79,0.05263976322916838,94.42215088282504,,
80,0.05595978997791043,95.06420545746388,,
80,0.05595978997791043,95.06420545746388,85.03937007874016,0.14340514549985528
81,0.055694541977479674,94.66292134831461,,
82,0.05595846238952035,94.86356340288926,,
83,0.0557353325570241,94.42215088282504,,
84,0.056566909433175355,94.5024077046549,,
85,0.056889561554178215,94.62279293739968,,
86,0.056781322289353765,94.5024077046549,,
87,0.05480720526658189,95.06420545746388,,
88,0.05506260259650075,94.42215088282504,,
89,0.06052401602172699,94.22150882825039,,
90,0.058636308528291874,94.22150882825039,,
90,0.058636308528291874,94.22150882825039,84.64566929133859,0.14804497733712196
91,0.05770249528667101,95.38523274478331,,
92,0.053658269775601536,95.14446227929373,,
93,0.054978261033120826,94.70304975922953,,
94,0.05219671607781679,95.10433386837882,,
95,0.056218344097336136,94.86356340288926,,
96,0.051987359228615575,95.2247191011236,,
97,0.048932552158545986,95.54574638844302,,
98,0.05305192961047093,94.98394863563404,,
99,0.06041335044667507,93.98073836276083,,
100,0.053487406948055975,94.74317817014446,,
100,0.053487406948055975,94.74317817014446,84.25196850393701,0.14633609913289547
101,0.052066414760282405,95.2247191011236,,
102,0.05345691927971366,94.90369181380417,,
103,0.0553108086833396,94.46227929373997,,
104,0.05328397377609061,94.78330658105939,,
105,0.05827922873103466,94.70304975922953,,
106,0.05235142031541237,94.86356340288926,,
107,0.05945426223274225,94.26163723916532,,
108,0.05765078752898635,94.42215088282504,,
109,0.06090301323013428,94.62279293739968,,
110,0.06033533594260613,93.98073836276083,,
110,0.06033533594260613,93.98073836276083,84.25196850393701,0.1403110707178712
111,0.05687606000365355,94.58266452648475,,
112,0.05934074549720837,94.54253611556982,,
113,0.05575943470765383,94.70304975922953,,
114,0.0549477285418946,95.2247191011236,,
115,0.05601407240073268,94.34189406099517,,
116,0.0525262832450561,95.50561797752809,,
117,0.0553511906749545,95.06420545746388,,
118,0.05276157983984703,95.6661316211878,,
119,0.051791743685801826,94.82343499197432,,
120,0.05923658704910523,94.14125200642054,,
120,0.05923658704910523,94.14125200642054,84.64566929133859,0.13805576926097274
121,0.0537012797087813,94.86356340288926,,
122,0.05451132468162821,95.10433386837882,,
123,0.05487514776774706,94.54253611556982,,
124,0.053595482443387694,94.98394863563404,,
125,0.0569319531846887,94.86356340288926,,
126,0.058521583198736876,93.90048154093098,,
127,0.05757148155512718,94.58266452648475,,
128,0.054272592963220984,94.86356340288926,,
129,0.05664878891398891,94.70304975922953,,
130,0.051575910491056934,94.90369181380417,,
130,0.051575910491056934,94.90369181380417,85.03937007874016,0.14336194982752204
131,0.05607516225427389,94.62279293739968,,
132,0.055850091497772016,94.62279293739968,,
133,0.052149266422463536,95.70626003210273,,
134,0.053728467701241754,94.90369181380417,,
135,0.054645832508611374,95.14446227929373,,
136,0.05570588399393436,94.5024077046549,,
137,0.053222811518189236,95.06420545746388,,
138,0.0532661065674172,95.26484751203851,,
139,0.05858230215903276,94.30176565008026,,
140,0.054295485254186086,94.74317817014446,,
140,0.054295485254186086,94.74317817014446,83.85826771653542,0.14012883882969618
141,0.05647082821442149,94.66292134831461,,
142,0.056062802529105775,94.58266452648475,,
143,0.060743795516781315,94.54253611556982,,
144,0.05559114685568672,94.9438202247191,,
145,0.05346508035197472,95.10433386837882,,
146,0.05779426088795448,94.18138041733548,,
147,0.05455215719456856,94.90369181380417,,
148,0.0535707196029715,95.02407704654897,,
149,0.05192191058244461,95.10433386837882,,
150,0.05296107971419891,94.82343499197432,,
150,0.05296107971419891,94.82343499197432,85.03937007874016,0.13969815149903297
